,Voltage,Temperature,Power
2021-09-10 00:00:00+03:00,0.0,15.269,0.0
2021-09-10 00:10:00+03:00,0.0,14.932,0.0
2021-09-10 00:20:00+03:00,0.0,14.691,0.0
2021-09-10 00:30:00+03:00,0.0,14.886,0.0
2021-09-10 00:40:00+03:00,0.0,15.158,0.0
2021-09-10 00:50:00+03:00,0.0,15.37,0.0
2021-09-10 01:00:00+03:00,0.0,15.202,0.0
2021-09-10 01:10:00+03:00,0.0,14.936,0.0
2021-09-10 01:20:00+03:00,0.0,15.0,0.0
2021-09-10 01:30:00+03:00,0.0,14.978,0.0
2021-09-10 01:40:00+03:00,0.0,14.661,0.0
2021-09-10 01:50:00+03:00,0.0,14.516,0.0
2021-09-10 02:00:00+03:00,0.0,14.363,0.0
2021-09-10 02:10:00+03:00,0.0,13.706,0.0
2021-09-10 02:20:00+03:00,0.0,13.18,0.0
2021-09-10 02:30:00+03:00,0.0,13.056,0.0
2021-09-10 02:40:00+03:00,0.0,13.188,0.0
2021-09-10 02:50:00+03:00,0.0,13.334,0.0
2021-09-10 03:00:00+03:00,0.0,13.731,0.0
2021-09-10 03:10:00+03:00,0.0,13.881,0.0
2021-09-10 03:20:00+03:00,0.0,13.893,0.0
2021-09-10 03:30:00+03:00,0.0,13.878,0.0
2021-09-10 03:40:00+03:00,0.0,13.781,0.0
2021-09-10 03:50:00+03:00,0.0,13.791,0.0
2021-09-10 04:00:00+03:00,0.0,13.976,0.0
2021-09-10 04:10:00+03:00,0.0,14.101,0.0
2021-09-10 04:20:00+03:00,0.0,14.277,0.0
2021-09-10 04:30:00+03:00,0.0,14.292,0.0
2021-09-10 04:40:00+03:00,0.0,14.173,0.0
2021-09-10 04:50:00+03:00,0.0,13.757,0.0
2021-09-10 05:00:00+03:00,0.0,13.648,0.0
2021-09-10 05:10:00+03:00,0.0,13.722,0.0
2021-09-10 05:20:00+03:00,0.0,13.696,0.0
2021-09-10 05:30:00+03:00,0.0,13.801,0.0
2021-09-10 05:40:00+03:00,0.0,13.71,0.0
2021-09-10 05:50:00+03:00,0.0,13.669,0.0
2021-09-10 06:00:00+03:00,0.0,13.759,0.0
2021-09-10 06:10:00+03:00,0.0,13.942,0.0
2021-09-10 06:20:00+03:00,0.0,13.789,0.0
2021-09-10 06:30:00+03:00,0.0,13.663,0.0
2021-09-10 06:40:00+03:00,0.0,13.701,0.0
2021-09-10 06:50:00+03:00,0.01,13.678,0.0
2021-09-10 07:00:00+03:00,0.05,13.619,0.0
2021-09-10 07:10:00+03:00,0.19,13.724,0.001
2021-09-10 07:20:00+03:00,0.71,13.916,0.017
2021-09-10 07:30:00+03:00,1.35,14.54,0.061
2021-09-10 07:40:00+03:00,1.6,15.069,0.085
2021-09-10 07:50:00+03:00,1.93,15.206,0.124
2021-09-10 08:00:00+03:00,2.57,15.637,0.22
2021-09-10 08:10:00+03:00,3.55,16.712,0.42
2021-09-10 08:20:00+03:00,4.03,17.55,0.541
2021-09-10 08:30:00+03:00,5.55,18.038,1.027
2021-09-10 08:40:00+03:00,6.33,19.119,1.336
2021-09-10 08:50:00+03:00,7.26,20.299,1.757
2021-09-10 09:00:00+03:00,10.58,22.37,3.731
2021-09-10 09:10:00+03:00,13.26,24.908,5.861
2021-09-10 09:20:00+03:00,13.72,26.053,6.275
2021-09-10 09:30:00+03:00,14.96,26.539,7.46
2021-09-10 09:40:00+03:00,16.7,27.511,9.296
2021-09-10 09:50:00+03:00,17.19,27.51,9.85
2021-09-10 10:00:00+03:00,17.5,29.493,10.208
2021-09-10 10:10:00+03:00,18.27,31.43,11.126
2021-09-10 10:20:00+03:00,18.65,33.134,11.594
2021-09-10 10:30:00+03:00,19.09,36.49,12.148
2021-09-10 10:40:00+03:00,19.18,37.433,12.262
2021-09-10 10:50:00+03:00,19.42,34.606,12.571
2021-09-10 11:00:00+03:00,19.63,33.25,12.845
2021-09-10 11:10:00+03:00,19.55,36.782,12.74
2021-09-10 11:20:00+03:00,19.77,34.732,13.028
2021-09-10 11:30:00+03:00,19.61,38.894,12.818
2021-09-10 11:40:00+03:00,19.72,38.376,12.963
2021-09-10 11:50:00+03:00,19.94,36.118,13.253
2021-09-10 12:00:00+03:00,19.85,38.544,13.134
2021-09-10 12:10:00+03:00,19.89,38.477,13.187
2021-09-10 12:20:00+03:00,19.85,40.278,13.134
2021-09-10 12:30:00+03:00,19.8,42.008,13.068
2021-09-10 12:40:00+03:00,19.79,40.936,13.055
2021-09-10 12:50:00+03:00,19.52,40.429,12.701
2021-09-10 13:00:00+03:00,20.02,40.562,13.36
2021-09-10 13:10:00+03:00,19.73,39.782,12.976
2021-09-10 13:20:00+03:00,19.84,42.371,13.121
2021-09-10 13:30:00+03:00,19.84,44.2,13.121
2021-09-10 13:40:00+03:00,19.98,41.142,13.307
2021-09-10 13:50:00+03:00,19.87,42.276,13.161
2021-09-10 14:00:00+03:00,19.97,40.896,13.293
2021-09-10 14:10:00+03:00,19.93,41.719,13.24
2021-09-10 14:20:00+03:00,20.03,39.974,13.373
2021-09-10 14:30:00+03:00,19.86,43.37,13.147
2021-09-10 14:40:00+03:00,20.04,41.332,13.387
2021-09-10 14:50:00+03:00,20.0,41.232,13.333
2021-09-10 15:00:00+03:00,19.79,43.623,13.055
2021-09-10 15:10:00+03:00,17.32,40.737,9.999
2021-09-10 15:20:00+03:00,19.87,38.121,13.161
2021-09-10 15:30:00+03:00,19.89,36.186,13.187
2021-09-10 15:40:00+03:00,19.29,39.402,12.403
2021-09-10 15:50:00+03:00,19.39,38.932,12.532
2021-09-10 16:00:00+03:00,17.07,35.547,9.713
2021-09-10 16:10:00+03:00,19.17,34.288,12.25
2021-09-10 16:20:00+03:00,16.87,34.822,9.487
2021-09-10 16:30:00+03:00,17.54,34.877,10.255
2021-09-10 16:40:00+03:00,19.74,36.503,12.989
2021-09-10 16:50:00+03:00,19.07,36.253,12.122
2021-09-10 17:00:00+03:00,17.65,34.447,10.384
2021-09-10 17:10:00+03:00,13.06,30.871,5.685
2021-09-10 17:20:00+03:00,10.5,29.19,3.675
2021-09-10 17:30:00+03:00,10.58,28.157,3.731
2021-09-10 17:40:00+03:00,9.7,27.878,3.136
2021-09-10 17:50:00+03:00,12.34,29.289,5.076
2021-09-10 18:00:00+03:00,9.89,28.484,3.26
2021-09-10 18:10:00+03:00,9.57,28.53,3.053
2021-09-10 18:20:00+03:00,7.75,27.889,2.002
2021-09-10 18:30:00+03:00,6.11,26.99,1.244
2021-09-10 18:40:00+03:00,4.7,26.337,0.736
2021-09-10 18:50:00+03:00,2.39,24.973,0.19
2021-09-10 19:00:00+03:00,1.46,23.509,0.071
2021-09-10 19:10:00+03:00,1.06,22.322,0.037
2021-09-10 19:20:00+03:00,0.68,21.201,0.015
2021-09-10 19:30:00+03:00,0.43,20.924,0.006
2021-09-10 19:40:00+03:00,0.21,20.85,0.001
2021-09-10 19:50:00+03:00,0.08,20.42,0.0
2021-09-10 20:00:00+03:00,0.01,19.877,0.0
2021-09-10 20:10:00+03:00,0.0,19.008,0.0
2021-09-10 20:20:00+03:00,0.0,17.352,0.0
2021-09-10 20:30:00+03:00,0.0,18.148,0.0
2021-09-10 20:40:00+03:00,0.0,18.946,0.0
2021-09-10 20:50:00+03:00,0.0,18.891,0.0
2021-09-10 21:00:00+03:00,0.0,18.572,0.0
2021-09-10 21:10:00+03:00,0.0,18.186,0.0
2021-09-10 21:20:00+03:00,0.0,17.199,0.0
2021-09-10 21:30:00+03:00,0.0,17.546,0.0
2021-09-10 21:40:00+03:00,0.0,17.852,0.0
2021-09-10 21:50:00+03:00,0.0,17.252,0.0
2021-09-10 22:00:00+03:00,0.0,16.87,0.0
2021-09-10 22:10:00+03:00,0.0,16.431,0.0
2021-09-10 22:20:00+03:00,0.0,15.608,0.0
2021-09-10 22:30:00+03:00,0.0,15.688,0.0
2021-09-10 22:40:00+03:00,0.0,15.714,0.0
2021-09-10 22:50:00+03:00,0.0,14.812,0.0
2021-09-10 23:00:00+03:00,0.0,15.626,0.0
2021-09-10 23:10:00+03:00,0.0,15.261,0.0
2021-09-10 23:20:00+03:00,0.0,14.602,0.0
2021-09-10 23:30:00+03:00,0.0,13.762,0.0
2021-09-10 23:40:00+03:00,0.0,13.349,0.0
2021-09-10 23:50:00+03:00,0.0,13.001,0.0
2021-09-11 00:00:00+03:00,0.0,12.734,0.0
2021-09-11 00:10:00+03:00,0.0,12.577,0.0
2021-09-11 00:20:00+03:00,0.0,12.422,0.0
2021-09-11 00:30:00+03:00,0.0,12.33,0.0
2021-09-11 00:40:00+03:00,0.0,11.886,0.0
2021-09-11 00:50:00+03:00,0.0,11.416,0.0
2021-09-11 01:00:00+03:00,0.0,11.479,0.0
2021-09-11 01:10:00+03:00,0.0,11.83,0.0
2021-09-11 01:20:00+03:00,0.0,11.932,0.0
2021-09-11 01:30:00+03:00,0.0,11.36,0.0
2021-09-11 01:40:00+03:00,0.0,10.937,0.0
2021-09-11 01:50:00+03:00,0.0,10.768,0.0
2021-09-11 02:00:00+03:00,0.0,10.447,0.0
2021-09-11 02:10:00+03:00,0.0,11.189,0.0
2021-09-11 02:20:00+03:00,0.0,11.789,0.0
2021-09-11 02:30:00+03:00,0.0,10.607,0.0
2021-09-11 02:40:00+03:00,0.0,10.059,0.0
2021-09-11 02:50:00+03:00,0.0,9.768,0.0
2021-09-11 03:00:00+03:00,0.0,9.886,0.0
2021-09-11 03:10:00+03:00,0.0,10.527,0.0
2021-09-11 03:20:00+03:00,0.0,10.817,0.0
2021-09-11 03:30:00+03:00,0.0,10.319,0.0
2021-09-11 03:40:00+03:00,0.0,9.816,0.0
2021-09-11 03:50:00+03:00,0.0,9.724,0.0
2021-09-11 04:00:00+03:00,0.0,9.774,0.0
2021-09-11 04:10:00+03:00,0.0,10.751,0.0
2021-09-11 04:20:00+03:00,0.0,10.232,0.0
2021-09-11 04:30:00+03:00,0.0,9.72,0.0
2021-09-11 04:40:00+03:00,0.0,9.304,0.0
2021-09-11 04:50:00+03:00,0.0,9.379,0.0
2021-09-11 05:00:00+03:00,0.0,9.192,0.0
2021-09-11 05:10:00+03:00,0.0,9.99,0.0
2021-09-11 05:20:00+03:00,0.0,9.77,0.0
2021-09-11 05:30:00+03:00,0.0,10.007,0.0
2021-09-11 05:40:00+03:00,0.0,9.928,0.0
2021-09-11 05:50:00+03:00,0.0,9.653,0.0
2021-09-11 06:00:00+03:00,0.0,8.959,0.0
2021-09-11 06:10:00+03:00,0.0,9.322,0.0
2021-09-11 06:20:00+03:00,0.0,9.813,0.0
2021-09-11 06:30:00+03:00,0.0,9.698,0.0
2021-09-11 06:40:00+03:00,0.0,9.371,0.0
2021-09-11 06:50:00+03:00,0.02,9.664,0.0
2021-09-11 07:00:00+03:00,0.12,10.096,0.0
2021-09-11 07:10:00+03:00,0.3,9.691,0.003
2021-09-11 07:20:00+03:00,0.56,9.403,0.01
2021-09-11 07:30:00+03:00,0.79,10.211,0.021
2021-09-11 07:40:00+03:00,1.21,11.221,0.049
2021-09-11 07:50:00+03:00,1.84,12.01,0.113
2021-09-11 08:00:00+03:00,2.66,13.266,0.236
2021-09-11 08:10:00+03:00,3.59,14.591,0.43
2021-09-11 08:20:00+03:00,4.49,15.889,0.672
2021-09-11 08:30:00+03:00,5.74,17.2,1.098
2021-09-11 08:40:00+03:00,6.74,18.269,1.514
2021-09-11 08:50:00+03:00,9.08,19.544,2.748
2021-09-11 09:00:00+03:00,10.55,21.263,3.71
2021-09-11 09:10:00+03:00,11.86,23.117,4.689
2021-09-11 09:20:00+03:00,13.45,25.05,6.03
2021-09-11 09:30:00+03:00,14.81,25.187,7.311
2021-09-11 09:40:00+03:00,15.67,24.34,8.185
2021-09-11 09:50:00+03:00,17.14,26.877,9.793
2021-09-11 10:00:00+03:00,17.93,27.638,10.716
2021-09-11 10:10:00+03:00,18.49,29.041,11.396
2021-09-11 10:20:00+03:00,18.88,30.411,11.882
2021-09-11 10:30:00+03:00,18.97,35.051,11.995
2021-09-11 10:40:00+03:00,19.21,34.582,12.301
2021-09-11 10:50:00+03:00,19.33,35.881,12.455
2021-09-11 11:00:00+03:00,19.31,39.061,12.429
2021-09-11 11:10:00+03:00,19.42,38.784,12.571
2021-09-11 11:20:00+03:00,19.57,38.012,12.766
2021-09-11 11:30:00+03:00,19.58,40.272,12.779
2021-09-11 11:40:00+03:00,19.63,40.484,12.845
2021-09-11 11:50:00+03:00,19.54,42.779,12.727
2021-09-11 12:00:00+03:00,19.7,40.649,12.936
2021-09-11 12:10:00+03:00,19.73,41.324,12.976
2021-09-11 12:20:00+03:00,19.62,43.593,12.831
2021-09-11 12:30:00+03:00,19.72,42.397,12.963
2021-09-11 12:40:00+03:00,19.64,44.794,12.858
2021-09-11 12:50:00+03:00,19.82,42.144,13.094
2021-09-11 13:00:00+03:00,19.83,42.231,13.108
2021-09-11 13:10:00+03:00,19.8,42.757,13.068
2021-09-11 13:20:00+03:00,19.77,43.157,13.028
2021-09-11 13:30:00+03:00,19.8,43.37,13.068
2021-09-11 13:40:00+03:00,19.84,42.634,13.121
2021-09-11 13:50:00+03:00,19.9,42.098,13.2
2021-09-11 14:00:00+03:00,19.69,44.616,12.923
2021-09-11 14:10:00+03:00,19.76,43.197,13.015
2021-09-11 14:20:00+03:00,19.73,43.398,12.976
2021-09-11 14:30:00+03:00,19.65,44.341,12.871
2021-09-11 14:40:00+03:00,19.81,40.888,13.081
2021-09-11 14:50:00+03:00,19.59,43.743,12.792
2021-09-11 15:00:00+03:00,19.47,45.322,12.636
2021-09-11 15:10:00+03:00,19.56,42.712,12.753
2021-09-11 15:20:00+03:00,19.61,41.443,12.818
2021-09-11 15:30:00+03:00,19.45,39.896,12.61
2021-09-11 15:40:00+03:00,19.56,38.738,12.753
2021-09-11 15:50:00+03:00,19.36,39.667,12.494
2021-09-11 16:00:00+03:00,19.31,38.747,12.429
2021-09-11 16:10:00+03:00,19.13,38.752,12.199
2021-09-11 16:20:00+03:00,19.0,38.293,12.033
2021-09-11 16:30:00+03:00,18.84,37.456,11.832
2021-09-11 16:40:00+03:00,18.42,35.34,11.31
2021-09-11 16:50:00+03:00,18.35,34.323,11.224
2021-09-11 17:00:00+03:00,16.88,35.073,9.498
2021-09-11 17:10:00+03:00,14.79,32.926,7.291
2021-09-11 17:20:00+03:00,15.52,33.096,8.029
2021-09-11 17:30:00+03:00,14.8,32.682,7.301
2021-09-11 17:40:00+03:00,13.17,32.031,5.782
2021-09-11 17:50:00+03:00,11.49,31.614,4.401
2021-09-11 18:00:00+03:00,9.9,30.483,3.267
2021-09-11 18:10:00+03:00,8.55,29.731,2.437
2021-09-11 18:20:00+03:00,7.18,29.127,1.718
2021-09-11 18:30:00+03:00,5.78,28.0,1.114
2021-09-11 18:40:00+03:00,4.42,27.11,0.651
2021-09-11 18:50:00+03:00,2.63,25.997,0.231
2021-09-11 19:00:00+03:00,1.25,24.159,0.052
2021-09-11 19:10:00+03:00,0.78,22.077,0.02
2021-09-11 19:20:00+03:00,0.52,21.292,0.009
2021-09-11 19:30:00+03:00,0.34,20.714,0.004
2021-09-11 19:40:00+03:00,0.13,20.039,0.001
2021-09-11 19:50:00+03:00,0.04,19.308,0.0
2021-09-11 20:00:00+03:00,0.0,18.098,0.0
2021-09-11 20:10:00+03:00,0.0,17.55,0.0
2021-09-11 20:20:00+03:00,0.0,16.943,0.0
2021-09-11 20:30:00+03:00,0.0,18.492,0.0
2021-09-11 20:40:00+03:00,0.0,18.898,0.0
2021-09-11 20:50:00+03:00,0.0,18.519,0.0
2021-09-11 21:00:00+03:00,0.0,18.796,0.0
2021-09-11 21:10:00+03:00,0.0,18.197,0.0
2021-09-11 21:20:00+03:00,0.0,17.441,0.0
2021-09-11 21:30:00+03:00,0.0,16.547,0.0
2021-09-11 21:40:00+03:00,0.0,17.626,0.0
2021-09-11 21:50:00+03:00,0.0,16.484,0.0
2021-09-11 22:00:00+03:00,0.0,15.133,0.0
2021-09-11 22:10:00+03:00,0.0,15.073,0.0
2021-09-11 22:20:00+03:00,0.0,14.209,0.0
2021-09-11 22:30:00+03:00,0.0,14.911,0.0
2021-09-11 22:40:00+03:00,0.0,15.949,0.0
2021-09-11 22:50:00+03:00,0.0,15.839,0.0
2021-09-11 23:00:00+03:00,0.0,15.403,0.0
2021-09-11 23:10:00+03:00,0.0,14.74,0.0
2021-09-11 23:20:00+03:00,0.0,13.827,0.0
2021-09-11 23:30:00+03:00,0.0,13.004,0.0
2021-09-11 23:40:00+03:00,0.0,12.889,0.0
2021-09-11 23:50:00+03:00,0.0,13.013,0.0
2021-09-12 00:00:00+03:00,0.0,12.916,0.0
2021-09-12 00:10:00+03:00,0.0,13.646,0.0
2021-09-12 00:20:00+03:00,0.0,12.827,0.0
2021-09-12 00:30:00+03:00,0.0,12.089,0.0
2021-09-12 00:40:00+03:00,0.0,12.552,0.0
2021-09-12 00:50:00+03:00,0.0,12.9,0.0
2021-09-12 01:00:00+03:00,0.0,12.363,0.0
2021-09-12 01:10:00+03:00,0.0,12.634,0.0
2021-09-12 01:20:00+03:00,0.0,13.86,0.0
2021-09-12 01:30:00+03:00,0.0,13.306,0.0
2021-09-12 01:40:00+03:00,0.0,12.049,0.0
2021-09-12 01:50:00+03:00,0.0,12.722,0.0
2021-09-12 02:00:00+03:00,0.0,13.081,0.0
2021-09-12 02:10:00+03:00,0.0,11.962,0.0
2021-09-12 02:20:00+03:00,0.0,11.593,0.0
2021-09-12 02:30:00+03:00,0.0,12.313,0.0
2021-09-12 02:40:00+03:00,0.0,11.96,0.0
2021-09-12 02:50:00+03:00,0.0,11.573,0.0
2021-09-12 03:00:00+03:00,0.0,11.064,0.0
2021-09-12 03:10:00+03:00,0.0,10.772,0.0
2021-09-12 03:20:00+03:00,0.0,10.684,0.0
2021-09-12 03:30:00+03:00,0.0,10.46,0.0
2021-09-12 03:40:00+03:00,0.0,10.181,0.0
2021-09-12 03:50:00+03:00,0.0,9.867,0.0
2021-09-12 04:00:00+03:00,0.0,9.838,0.0
2021-09-12 04:10:00+03:00,0.0,10.876,0.0
2021-09-12 04:20:00+03:00,0.0,11.91,0.0
2021-09-12 04:30:00+03:00,0.0,12.506,0.0
2021-09-12 04:40:00+03:00,0.0,12.339,0.0
2021-09-12 04:50:00+03:00,0.0,10.992,0.0
2021-09-12 05:00:00+03:00,0.0,10.906,0.0
2021-09-12 05:10:00+03:00,0.0,11.738,0.0
2021-09-12 05:20:00+03:00,0.0,10.918,0.0
2021-09-12 05:30:00+03:00,0.0,11.727,0.0
2021-09-12 05:40:00+03:00,0.0,11.399,0.0
2021-09-12 05:50:00+03:00,0.0,10.767,0.0
2021-09-12 06:00:00+03:00,0.0,10.239,0.0
2021-09-12 06:10:00+03:00,0.0,9.59,0.0
2021-09-12 06:20:00+03:00,0.0,9.2,0.0
2021-09-12 06:30:00+03:00,0.0,8.902,0.0
2021-09-12 06:40:00+03:00,0.0,8.46,0.0
2021-09-12 06:50:00+03:00,0.04,8.499,0.0
2021-09-12 07:00:00+03:00,0.12,9.272,0.0
2021-09-12 07:10:00+03:00,0.27,9.447,0.002
2021-09-12 07:20:00+03:00,0.51,9.446,0.009
2021-09-12 07:30:00+03:00,0.63,9.859,0.013
2021-09-12 07:40:00+03:00,1.14,10.618,0.043
2021-09-12 07:50:00+03:00,1.93,12.321,0.124
2021-09-12 08:00:00+03:00,2.93,14.228,0.286
2021-09-12 08:10:00+03:00,3.51,16.004,0.411
2021-09-12 08:20:00+03:00,4.12,16.72,0.566
2021-09-12 08:30:00+03:00,6.13,18.31,1.253
2021-09-12 08:40:00+03:00,6.95,18.483,1.61
2021-09-12 08:50:00+03:00,7.94,19.634,2.101
2021-09-12 09:00:00+03:00,9.59,20.658,3.066
2021-09-12 09:10:00+03:00,11.5,22.789,4.408
2021-09-12 09:20:00+03:00,12.56,24.022,5.258
2021-09-12 09:30:00+03:00,13.77,25.744,6.32
2021-09-12 09:40:00+03:00,15.28,27.53,7.783
2021-09-12 09:50:00+03:00,16.42,27.944,8.987
2021-09-12 10:00:00+03:00,17.4,29.291,10.092
2021-09-12 10:10:00+03:00,17.98,33.023,10.776
2021-09-12 10:20:00+03:00,18.21,34.018,11.053
2021-09-12 10:30:00+03:00,18.79,34.127,11.769
2021-09-12 10:40:00+03:00,19.04,34.757,12.084
2021-09-12 10:50:00+03:00,19.18,34.081,12.262
2021-09-12 11:00:00+03:00,19.36,35.318,12.494
2021-09-12 11:10:00+03:00,19.53,35.737,12.714
2021-09-12 11:20:00+03:00,19.69,35.284,12.923
2021-09-12 11:30:00+03:00,19.63,37.086,12.845
2021-09-12 11:40:00+03:00,19.63,38.254,12.845
2021-09-12 11:50:00+03:00,19.55,41.309,12.74
2021-09-12 12:00:00+03:00,19.57,40.414,12.766
2021-09-12 12:10:00+03:00,19.56,42.402,12.753
2021-09-12 12:20:00+03:00,19.47,44.457,12.636
2021-09-12 12:30:00+03:00,19.51,43.833,12.688
2021-09-12 12:40:00+03:00,19.34,45.587,12.468
2021-09-12 12:50:00+03:00,19.49,44.626,12.662
2021-09-12 13:00:00+03:00,19.75,42.972,13.002
2021-09-12 13:10:00+03:00,19.69,42.806,12.923
2021-09-12 13:20:00+03:00,19.67,43.769,12.897
2021-09-12 13:30:00+03:00,19.79,42.45,13.055
2021-09-12 13:40:00+03:00,19.85,42.264,13.134
2021-09-12 13:50:00+03:00,19.69,41.672,12.923
2021-09-12 14:00:00+03:00,19.72,41.05,12.963
2021-09-12 14:10:00+03:00,19.83,40.312,13.108
2021-09-12 14:20:00+03:00,19.79,41.79,13.055
2021-09-12 14:30:00+03:00,19.45,44.091,12.61
2021-09-12 14:40:00+03:00,19.73,40.477,12.976
2021-09-12 14:50:00+03:00,19.47,42.324,12.636
2021-09-12 15:00:00+03:00,19.24,41.731,12.339
2021-09-12 15:10:00+03:00,19.36,41.768,12.494
2021-09-12 15:20:00+03:00,19.32,40.383,12.442
2021-09-12 15:30:00+03:00,19.04,43.417,12.084
2021-09-12 15:40:00+03:00,19.17,43.483,12.25
2021-09-12 15:50:00+03:00,18.99,41.167,12.021
2021-09-12 16:00:00+03:00,19.11,39.173,12.173
2021-09-12 16:10:00+03:00,18.27,40.767,11.126
2021-09-12 16:20:00+03:00,18.23,38.289,11.078
2021-09-12 16:30:00+03:00,18.22,37.931,11.066
2021-09-12 16:40:00+03:00,17.79,39.041,10.549
2021-09-12 16:50:00+03:00,16.36,36.101,8.922
2021-09-12 17:00:00+03:00,16.41,34.763,8.976
2021-09-12 17:10:00+03:00,15.01,35.402,7.51
2021-09-12 17:20:00+03:00,14.39,33.731,6.902
2021-09-12 17:30:00+03:00,13.19,33.988,5.799
2021-09-12 17:40:00+03:00,11.63,34.854,4.509
2021-09-12 17:50:00+03:00,8.19,33.078,2.236
2021-09-12 18:00:00+03:00,6.95,31.053,1.61
2021-09-12 18:10:00+03:00,5.43,29.857,0.983
2021-09-12 18:20:00+03:00,3.79,28.767,0.479
2021-09-12 18:30:00+03:00,3.08,27.623,0.316
2021-09-12 18:40:00+03:00,1.97,26.524,0.129
2021-09-12 18:50:00+03:00,1.88,25.822,0.118
2021-09-12 19:00:00+03:00,1.11,25.066,0.041
2021-09-12 19:10:00+03:00,0.74,23.82,0.018
2021-09-12 19:20:00+03:00,0.48,22.912,0.008
2021-09-12 19:30:00+03:00,0.28,22.344,0.003
2021-09-12 19:40:00+03:00,0.1,22.033,0.0
2021-09-12 19:50:00+03:00,0.03,21.913,0.0
2021-09-12 20:00:00+03:00,0.0,21.657,0.0
2021-09-12 20:10:00+03:00,0.0,20.268,0.0
2021-09-12 20:20:00+03:00,0.0,19.157,0.0
2021-09-12 20:30:00+03:00,0.0,18.66,0.0
2021-09-12 20:40:00+03:00,0.0,18.641,0.0
2021-09-12 20:50:00+03:00,0.0,19.5,0.0
2021-09-12 21:00:00+03:00,0.0,19.991,0.0
2021-09-12 21:10:00+03:00,0.0,19.608,0.0
2021-09-12 21:20:00+03:00,0.0,20.266,0.0
2021-09-12 21:30:00+03:00,0.0,19.361,0.0
2021-09-12 21:40:00+03:00,0.0,18.422,0.0
2021-09-12 21:50:00+03:00,0.0,19.478,0.0
2021-09-12 22:00:00+03:00,0.0,18.847,0.0
2021-09-12 22:10:00+03:00,0.0,18.729,0.0
2021-09-12 22:20:00+03:00,0.0,19.182,0.0
2021-09-12 22:30:00+03:00,0.0,18.334,0.0
2021-09-12 22:40:00+03:00,0.0,17.186,0.0
2021-09-12 22:50:00+03:00,0.0,16.841,0.0
2021-09-12 23:00:00+03:00,0.0,15.881,0.0
2021-09-12 23:10:00+03:00,0.0,15.227,0.0
2021-09-12 23:20:00+03:00,0.0,15.066,0.0
2021-09-12 23:30:00+03:00,0.0,15.832,0.0
2021-09-12 23:40:00+03:00,0.0,17.19,0.0
2021-09-12 23:50:00+03:00,0.0,17.336,0.0
2021-09-13 00:00:00+03:00,0.0,17.33,0.0
2021-09-13 00:10:00+03:00,0.0,16.652,0.0
2021-09-13 00:20:00+03:00,0.0,16.196,0.0
2021-09-13 00:30:00+03:00,0.0,16.44,0.0
2021-09-13 00:40:00+03:00,0.0,15.139,0.0
2021-09-13 00:50:00+03:00,0.0,14.796,0.0
2021-09-13 01:00:00+03:00,0.0,14.54,0.0
2021-09-13 01:10:00+03:00,0.0,14.718,0.0
2021-09-13 01:20:00+03:00,0.0,14.468,0.0
2021-09-13 01:30:00+03:00,0.0,14.449,0.0
2021-09-13 01:40:00+03:00,0.0,15.47,0.0
2021-09-13 01:50:00+03:00,0.0,14.93,0.0
2021-09-13 02:00:00+03:00,0.0,14.563,0.0
2021-09-13 02:10:00+03:00,0.0,15.339,0.0
2021-09-13 02:20:00+03:00,0.0,14.359,0.0
2021-09-13 02:30:00+03:00,0.0,13.948,0.0
2021-09-13 02:40:00+03:00,0.0,14.247,0.0
2021-09-13 02:50:00+03:00,0.0,14.058,0.0
2021-09-13 03:00:00+03:00,0.0,13.506,0.0
2021-09-13 03:10:00+03:00,0.0,13.34,0.0
2021-09-13 03:20:00+03:00,0.0,13.352,0.0
2021-09-13 03:30:00+03:00,0.0,13.111,0.0
2021-09-13 03:40:00+03:00,0.0,13.909,0.0
2021-09-13 03:50:00+03:00,0.0,13.094,0.0
2021-09-13 04:00:00+03:00,0.0,12.462,0.0
2021-09-13 04:10:00+03:00,0.0,12.287,0.0
2021-09-13 04:20:00+03:00,0.0,12.094,0.0
2021-09-13 04:30:00+03:00,0.0,12.374,0.0
2021-09-13 04:40:00+03:00,0.0,12.21,0.0
2021-09-13 04:50:00+03:00,0.0,12.054,0.0
2021-09-13 05:00:00+03:00,0.0,11.533,0.0
2021-09-13 05:10:00+03:00,0.0,11.731,0.0
2021-09-13 05:20:00+03:00,0.0,11.702,0.0
2021-09-13 05:30:00+03:00,0.0,12.134,0.0
2021-09-13 05:40:00+03:00,0.0,11.956,0.0
2021-09-13 05:50:00+03:00,0.0,11.671,0.0
2021-09-13 06:00:00+03:00,0.0,11.749,0.0
2021-09-13 06:10:00+03:00,0.0,12.492,0.0
2021-09-13 06:20:00+03:00,0.0,11.91,0.0
2021-09-13 06:30:00+03:00,0.0,11.808,0.0
2021-09-13 06:40:00+03:00,0.0,11.222,0.0
2021-09-13 06:50:00+03:00,0.01,10.979,0.0
2021-09-13 07:00:00+03:00,0.07,10.97,0.0
2021-09-13 07:10:00+03:00,0.17,11.062,0.001
2021-09-13 07:20:00+03:00,0.41,11.666,0.006
2021-09-13 07:30:00+03:00,0.76,12.684,0.019
2021-09-13 07:40:00+03:00,1.42,13.924,0.067
2021-09-13 07:50:00+03:00,2.15,15.206,0.154
2021-09-13 08:00:00+03:00,2.69,15.818,0.241
2021-09-13 08:10:00+03:00,3.11,16.984,0.322
